,genomesize,mingt,rrn,gramstain,kE,yEV,aX,gV,sav,yields,rho,Vmax,KD,BGE
694,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.786,0.001901264,0.020212085,0.006876605,0.625085102
695,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.786,0.002019563,0.021391852,0.00753482,0.625024919
696,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.786,0.002414842,0.025656137,0.008118353,0.62785598
697,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.786,0.005156864,0.053164717,0.017558699,0.467669373
698,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.786,0.001865562,0.01976694,0.005180422,0.621375333
699,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.786,0.001725069,0.018851383,0.004146615,0.55422444
700,6.067264,6.09,3,2,1.088478186,1.268776278,0.002462653,0.254229781,1.916888565,0.786,0.001561406,0.016781507,0.004938626,0.623483063
701,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.786,0.003785481,0.047924711,0.008374537,0.481402422
702,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.786,0.002870447,0.037045697,0.005791529,0.514190605
703,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.786,0.004554162,0.057195375,0.009457843,0.483958979
704,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.786,0.002131392,0.022715034,0.006626559,0.585711963
705,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.786,0.001940996,0.020778639,0.005849954,0.584937529
706,7.106298,5.12,3,2,1.216306199,1.268776278,0.002628227,0.259099972,1.491515539,0.786,0.00175065,0.018517945,0.006586684,0.622375459
707,7.372737,4.16,10,1,1.376145972,1.762357889,0.005978462,0.266322132,1.406870905,0.786,0.002502575,0.031335629,0.009362992,0.459900699
708,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.786,0.001717244,0.021505883,0.006938777,0.48559363
709,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.786,0.002168393,0.027311396,0.007215044,0.508793994
710,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.786,0.004237751,0.049967136,0.015017362,0.340345719
711,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.786,0.023869778,0.232984259,0.0604559,0.540232498
712,8.179139,7.05,3,2,0.985893885,1.268776278,0.001857236,0.250785955,1.193165049,0.786,0.001565609,0.016475154,0.007221744,0.618574596
713,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.786,0.001163476,0.014849284,0.004414906,0.621128911
714,6.572728,4.74,3,1,1.274937838,1.268776278,0.003334126,0.26158646,1.688238279,0.786,0.001351361,0.017152802,0.004873948,0.622014081
715,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.786,0.000664731,0.007503026,0.001703633,0.614467106
716,2.785891,6.78,3,2,1.012740988,1.268776278,0.002055932,0.25165153,6.594023235,0.786,0.00099527,0.011271131,0.00189375,0.619913038
717,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.786,0.002890568,0.035897253,0.011966032,0.414069276
718,6.632341,8.33,12,2,0.875808688,1.872678994,0.002102646,0.247473855,1.664215784,0.786,0.001537045,0.016486523,0.005438902,0.428890844
719,6.679185,7,3,2,0.990757793,1.268776278,0.00771777,0.25094099,1.645727212,0.7325,0.003268333,0.034947309,0.009313085,0.583084994
720,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.7325,0.022317931,0.268193474,0.040911115,0.374183517
721,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.7325,0.003060191,0.032532489,0.009333605,0.58218271
722,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.7325,0.0032506,0.034431391,0.010290286,0.582131152
723,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.7325,0.003886824,0.041294998,0.011138422,0.584772806
724,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.7325,0.008300263,0.085571606,0.024859486,0.43557567
725,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.7325,0.003002727,0.031816004,0.006868288,0.578560061
726,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.7325,0.002776595,0.030342362,0.005365702,0.516076062
727,6.067264,6.09,3,2,1.088478186,1.268776278,0.002462653,0.254229781,1.916888565,0.7325,0.002513171,0.027010781,0.00651685,0.580471228
728,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.7325,0.006092945,0.077137521,0.011510772,0.448396996
729,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.7325,0.004620146,0.059627135,0.007756501,0.478959044
730,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.7325,0.007330179,0.092059176,0.013085303,0.450843353
731,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.7325,0.003430596,0.036561127,0.008970176,0.545526836
732,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.7325,0.003124143,0.03344439,0.007841419,0.544735897
733,7.106298,5.12,3,2,1.216306199,1.268776278,0.002628227,0.259099972,1.491515539,0.7325,0.002817771,0.029805676,0.008912218,0.579632509
734,7.372737,4.16,10,1,1.376145972,1.762357889,0.005978462,0.266322132,1.406870905,0.7325,0.004028036,0.05043646,0.012947442,0.428330859
735,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.7325,0.002764001,0.03461493,0.009423968,0.452237273
736,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.7325,0.00349015,0.043959231,0.009825508,0.473899214
737,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.7325,0.006820899,0.080424919,0.021165781,0.316921869
738,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.7325,0.038419751,0.375001285,0.087208395,0.502160851
739,8.179139,7.05,3,2,0.985893885,1.268776278,0.001857236,0.250785955,1.193165049,0.7325,0.002519936,0.026517688,0.009835246,0.576067289
740,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.7325,0.00187268,0.023900758,0.00575565,0.578289919
741,6.572728,4.74,3,1,1.274937838,1.268776278,0.003334126,0.26158646,1.688238279,0.7325,0.002175091,0.0276084,0.006422844,0.57919523
742,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.7325,0.001069922,0.012076543,0.001814952,0.571401778
743,2.785891,6.78,3,2,1.012740988,1.268776278,0.002055932,0.25165153,6.594023235,0.7325,0.001601943,0.018141519,0.002091277,0.577006079
744,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.7325,0.004652532,0.05777865,0.016730828,0.385608253
745,6.632341,8.33,12,2,0.875808688,1.872678994,0.002102646,0.247473855,1.664215784,0.7325,0.002473961,0.026535988,0.007243976,0.399352314
746,6.679185,7,3,2,0.990757793,1.268776278,0.00771777,0.25094099,1.645727212,0.572,0.000106296,0.001136592,0.001423754,0.30288299
747,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.572,0.003002366,0.036079287,0.006782739,0.253255583
748,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.572,0.000588287,0.006064944,0.002916066,0.298863628
749,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.572,0.000820326,0.008691925,0.002805502,0.438262792
750,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.572,0.00010614,0.001159888,0.001314299,0.268762853
751,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.572,0.000472884,0.00598678,0.001993934,0.31402709
752,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.572,0.00055685,0.007186652,0.00198861,0.346461496
753,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.572,0.000861756,0.010822731,0.002627351,0.325464677
754,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.572,0.000117152,0.001248533,0.001425513,0.294309099
755,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.572,0.000410384,0.005139442,0.002445577,0.316612157
756,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.572,0.000531504,0.006694415,0.002543427,0.343404917
757,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.572,0.004560011,0.044508617,0.011903896,0.351221279
758,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.572,7.78E-05,0.000992665,0.001346251,0.284157449
759,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.572,0.000219222,0.002474425,0.001299533,0.401705868
760,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.898095238,0.000147094,0.001767617,0.001563479,0.35947025
761,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.898095238,1.98E-05,0.000210505,0.001318328,0.306278299
762,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.898095238,6.53E-05,0.00069199,0.001404836,0.650840716
763,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.898095238,2.03E-05,0.000221621,0.001295139,0.303440699
764,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.898095238,3.92E-05,0.00049236,0.001333337,0.402813607
765,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.898095238,0.00012716,0.001499332,0.001693315,0.317264541
766,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.898095238,0.000152857,0.001491984,0.001656512,0.511541975
767,6.679185,7,3,2,0.990757793,1.268776278,0.00771777,0.25094099,1.645727212,0.857333333,3.55E-05,0.000379159,0.001605961,0.509034552
768,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.857333333,0.001001567,0.012035781,0.003928786,0.380878826
769,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.857333333,2.31E-05,0.000245978,0.001569158,0.32758535
770,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.857333333,2.75E-05,0.000291748,0.001590542,0.38488577
771,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.857333333,0.000196248,0.00202322,0.002252796,0.454769962
772,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.857333333,0.000273654,0.002899561,0.002204872,0.664457047
773,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.857333333,3.54E-05,0.00038693,0.001558518,0.449799997
774,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.857333333,0.000157751,0.001997145,0.001853102,0.478681987
775,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.857333333,0.000185761,0.002397413,0.001850794,0.526855858
776,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.857333333,0.000287475,0.003610382,0.002127654,0.492624174
777,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.857333333,3.91E-05,0.000416501,0.001606723,0.487599419
778,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.857333333,2.69E-05,0.000287544,0.001563306,0.39996253
779,7.106298,5.12,3,2,1.216306199,1.268776278,0.002628227,0.259099972,1.491515539,0.857333333,2.85E-05,0.000301073,0.001591999,0.407732138
780,7.372737,4.16,10,1,1.376145972,1.762357889,0.005978462,0.266322132,1.406870905,0.857333333,3.62E-05,0.000453606,0.001629784,0.291392331
781,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.857333333,0.000136901,0.001714479,0.002048865,0.484214363
782,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.857333333,0.000177306,0.002233207,0.002091277,0.521871407
783,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.857333333,0.000133205,0.001570618,0.002020301,0.301817907
784,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.857333333,0.001521186,0.014847742,0.006148528,0.52783781
785,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.857333333,2.59E-05,0.000331146,0.001572367,0.487590479
786,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.857333333,7.31E-05,0.00082545,0.001552117,0.630602961
787,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.857333333,9.64E-05,0.001196744,0.001927154,0.356394376
788,6.632341,8.33,12,2,0.875808688,1.872678994,0.002102646,0.247473855,1.664215784,0.857333333,4.03E-05,0.000431851,0.001620958,0.268623806
789,6.679185,7,3,2,0.990757793,1.268776278,0.00771777,0.25094099,1.645727212,0.833333333,0.001915243,0.020479123,0.006130482,0.664407472
790,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.833333333,0.013078307,0.157161376,0.025348967,0.426472478
791,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.833333333,0.001793272,0.019064039,0.006142962,0.663116116
792,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.833333333,0.001904852,0.020176795,0.006724832,0.663043925
793,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.833333333,0.002277679,0.024198869,0.007240684,0.665992007
794,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.833333333,0.004863954,0.050144961,0.01558608,0.496000842
795,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.833333333,0.001759598,0.018644178,0.004643512,0.659308989
796,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.833333333,0.001627085,0.017780624,0.003729613,0.587976493
797,6.067264,6.09,3,2,1.088478186,1.268776278,0.002462653,0.254229781,1.916888565,0.833333333,0.001472718,0.015828318,0.004429761,0.661407781
798,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.833333333,0.003570466,0.045202587,0.007467154,0.510566226
799,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.833333333,0.002707406,0.034941501,0.005183739,0.545369288
800,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.833333333,0.004295485,0.053946677,0.008424812,0.513262252
801,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.833333333,0.002010329,0.02142482,0.005921918,0.621328537
802,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.833333333,0.001830748,0.019598413,0.005235388,0.620491766
803,7.106298,5.12,3,2,1.216306199,1.268776278,0.002628227,0.259099972,1.491515539,0.833333333,0.001651214,0.017466126,0.005886667,0.660289602
804,7.372737,4.16,10,1,1.376145972,1.762357889,0.005978462,0.266322132,1.406870905,0.833333333,0.002360429,0.029555765,0.008340962,0.487896684
805,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.833333333,0.001619705,0.020284349,0.006197922,0.515118031
806,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.833333333,0.002045228,0.025760109,0.006442146,0.539588921
807,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.833333333,0.003997047,0.047129003,0.013339503,0.360997869
808,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.833333333,0.022513974,0.219750753,0.0535078,0.573209035
809,8.179139,7.05,3,2,0.985893885,1.268776278,0.001857236,0.250785955,1.193165049,0.833333333,0.001476682,0.015539365,0.006448069,0.656286532
810,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.833333333,0.001097391,0.014005844,0.003966786,0.659088254
811,6.572728,4.74,3,1,1.274937838,1.268776278,0.003334126,0.26158646,1.688238279,0.833333333,0.001274604,0.016178523,0.004372585,0.659877866
812,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.833333333,0.000626974,0.007076854,0.001569983,0.652451914
813,2.785891,6.78,3,2,1.012740988,1.268776278,0.002055932,0.25165153,6.594023235,0.833333333,0.000938739,0.01063093,0.001738049,0.657800434
814,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.833333333,0.002726384,0.033858289,0.010642085,0.439221671
815,6.632341,8.33,12,2,0.875808688,1.872678994,0.002102646,0.247473855,1.664215784,0.833333333,0.001449741,0.015550089,0.004872012,0.455046001
816,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.916666667,0.000840663,0.0101022,0.003218862,0.408683008
817,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.916666667,0.000259685,0.002760681,0.002222437,0.712745883
818,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.916666667,0.000232561,0.002463358,0.002170893,0.708813399
819,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.916666667,0.000253435,0.002692582,0.002167076,0.713094074
820,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.916666667,0.000375434,0.003870537,0.00268988,0.511311814
821,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.916666667,0.000373248,0.003954826,0.002245999,0.718339415
822,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.916666667,0.000507774,0.005548906,0.002325667,0.641201157
823,6.067264,6.09,3,2,1.088478186,1.268776278,0.002462653,0.254229781,1.916888565,0.916666667,3.91E-05,0.000420469,0.001456056,0.637816822
824,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.916666667,0.00019672,0.002490501,0.001769939,0.525425174
825,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.916666667,7.24E-05,0.000934265,0.001480932,0.539194443
826,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.916666667,0.000224057,0.00281391,0.001807538,0.527112168
827,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.916666667,6.60E-05,0.00070334,0.001539658,0.620245717
828,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.916666667,4.71E-05,0.000504247,0.001477614,0.597735311
829,7.106298,5.12,3,2,1.216306199,1.268776278,0.002628227,0.259099972,1.491515539,0.916666667,1.85E-05,0.000195546,0.001414705,0.357564002
830,7.372737,4.16,10,1,1.376145972,1.762357889,0.005978462,0.266322132,1.406870905,0.916666667,2.82E-05,0.000353538,0.001454303,0.31787794
